class,image,signatureSample0,signatureSample1,signatureSample2,signatureSample3,signatureSample4,signatureSample5,signatureSample6,signatureSample7,signatureSample8,signatureSample9,signatureSample10,signatureSample11,signatureSample12,signatureSample13,signatureSample14,signatureSample15,signatureSample16,signatureSample17,signatureSample18,signatureSample19,signatureSample20,signatureSample21,signatureSample22,signatureSample23,signatureSample24,signatureSample25,signatureSample26,signatureSample27,signatureSample28,signatureSample29,signatureSample30,signatureSample31,signatureSample32,signatureSample33,signatureSample34,signatureSample35,signatureSample36,signatureSample37,signatureSample38,signatureSample39,signatureSample40,signatureSample41,signatureSample42,signatureSample43,signatureSample44,signatureSample45,signatureSample46,signatureSample47,signatureSample48,signatureSample49,signatureSample50,signatureSample51,signatureSample52,signatureSample53,signatureSample54,signatureSample55,signatureSample56,signatureSample57,signatureSample58,signatureSample59,signatureSample60,signatureSample61,signatureSample62,signatureSample63,signatureSample64,signatureSample65,signatureSample66,signatureSample67,signatureSample68,signatureSample69,signatureSample70,signatureSample71,signatureSample72,signatureSample73,signatureSample74,signatureSample75,signatureSample76,signatureSample77,signatureSample78,signatureSample79,signatureSample80,signatureSample81,signatureSample82,signatureSample83,signatureSample84,signatureSample85,signatureSample86,signatureSample87,signatureSample88,signatureSample89,signatureSample90,signatureSample91,signatureSample92,signatureSample93,signatureSample94,signatureSample95,signatureSample96,signatureSample97,signatureSample98,signatureSample99
circle,C:/Users/Jonna/Desktop/ups/vision/Practica_3/Preparacion_dataset/assets\circle\c8n-2.PNG,8.87099,8.87099,8.87099,7.55167,7.55167,7.55167,6.27384,6.27384,6.27384,5.32552,5.32552,5.32552,4.40013,4.40013,4.40013,3.51584,3.51584,3.51584,2.71314,2.71314,2.71314,1.30171,1.30171,1.30171,0.833334,0.833334,0.833334,1.01379,1.01379,1.01379,2.00693,2.00693,2.00693,3.21887,3.21887,3.21887,4.16667,4.16667,4.16667,5.44926,5.44926,5.44926,6.78438,6.78438,6.78438,8.14623,8.14623,8.14623,9.52336,9.52336,8.14623,8.14623,8.14623,6.78438,6.78438,6.78438,5.44926,5.44926,5.44926,4.54911,4.54911,4.54911,3.7006,3.7006,3.7006,2.31541,2.31541,2.31541,1.53659,1.53659,1.53659,0.166666,0.166666,0.166666,1.01379,1.01379,1.01379,2.16667,2.16667,2.16667,3.11359,3.11359,3.11359,4.08588,4.08588,4.08588,5.32552,5.32552,5.32552,6.27384,6.27384,6.27384,7.55167,7.55167,7.55167,8.87099,8.87099,8.87099,9.78235,9.78235
circle,C:/Users/Jonna/Desktop/ups/vision/Practica_3/Preparacion_dataset/assets\circle\c8ni-1.PNG,9.92677,9.92677,9.92677,9.92677,8.55057,8.55057,8.55057,7.70701,7.70701,7.70701,6.90534,6.90534,6.90534,5.50046,5.50046,5.50046,4.74772,4.74772,4.74772,3.3335,3.3335,3.3335,1.91929,1.91929,1.91929,1.40335,1.40335,1.40335,1.40335,0.735402,0.735402,0.735402,1.76415,1.76415,1.76415,3.11186,3.11186,3.11186,4.50057,4.50057,4.50057,5.15178,5.15178,5.15178,6.56599,6.56599,6.56599,7.9802,7.9802,7.9802,7.30739,7.30739,7.30739,7.30739,6.56599,6.56599,6.56599,5.15178,5.15178,5.15178,3.73756,3.73756,3.73756,2.32335,2.32335,2.32335,0.909137,0.909137,0.909137,0.505077,0.505077,0.505077,1.91929,1.91929,1.91929,3.3335,3.3335,3.3335,3.3335,4.10202,4.10202,4.10202,5.50046,5.50046,5.50046,6.32214,6.32214,6.32214,7.70701,7.70701,7.70701,8.55057,8.55057,8.55057,9.92677,9.92677,9.92677,10.7822,10.7822,10.7822
circle,C:/Users/Jonna/Desktop/ups/vision/Practica_3/Preparacion_dataset/assets\circle\c9-2.PNG,12.1743,10.7612,10.0478,8.79005,8.27157,6.92882,6.34951,6.28252,5.67571,6.1129,5.91246,6.90658,7.80094,8.71828,10.3321,11.3095,13.1396,14.0797,15.094,17.1631,18.2801,19.4358,21.5985,22.8054,25.2837,25.6067,26.8941,28.5887,29.915,31.7007,32.1771,32.6773,30.8185,30.3536,29.013,27.2713,25.9641,24.3333,23.0764,21.8388,19.4358,18.4553,17.2919,15.1745,14.0952,12.1448,11.1509,10.1581,8.39312,7.80094,6.04541,5.91246,5.27289,5.39072,5.28261,6.34951,6.92882,7.4064,9.38675,10.0478,10.7612,12.3084,13.1279,13.971,15.7124,16.605,18.4233,19.3459,19.9386,21.8458,22.5504,23.5238,25.2883,26.2744,28.1153,29.013,30.01,31.9243,32.9309,35.0287,36.115,35.0287,33.9307,32.9243,31.9488,30.1025,29.1087,27.2615,26.2744,25.4767,23.7683,22.8054,21.8458,20.2759,19.3459,17.5092,16.605,15.7124,14.5173,13.7079
circle,C:/Users/Jonna/Desktop/ups/vision/Practica_3/Preparacion_dataset/assets\circle\c9c-2.PNG,16.8084,16.8084,17.5478,16.8084,15.5929,14.6201,13.6512,12.687,11.729,10.7785,9.83782,8.56748,7.61635,6.67952,5.76395,4.88163,3.52836,2.6564,1.91406,1.5069,1.69644,1.87002,2.84677,3.83553,4.82891,5.82559,6.82236,7.81996,8.93145,10.1188,11.3582,12.6344,13.5733,14.8612,16.1701,17.4955,18.8338,20.1824,21.5395,22.9035,24.2732,25.6477,27.0264,28.4085,29.7937,30.3591,31.7537,33.1499,34.5475,35.9465,37.3466,37.3466,35.9465,34.5475,33.1499,33.3992,32.5715,31.1814,29.7937,28.4085,27.0264,25.6477,24.2732,22.9035,21.5395,20.1824,19.7312,18.8338,17.4955,16.1701,14.8612,13.5733,12.3132,11.0904,10.1188,8.93145,7.81996,6.82149,5.82456,5.03056,4.08648,3.17682,2.34202,2.62031,2.50177,2.76617,3.32334,4.05431,5.46062,6.26189,7.11365,7.99981,8.91009,10.2358,11.1429,12.0647,12.998,13.9407,14.8908,15.847
circle,C:/Users/Jonna/Desktop/ups/vision/Practica_3/Preparacion_dataset/assets\circle\c9ci-2.PNG,53.9811,54.8269,56.3709,54.8269,53.3132,51.8325,50.3876,48.2654,46.154,44.794,42.7217,40.6667,39.422,37.4264,35.4595,32.6856,30.7732,28.9073,26.2031,24.4386,21.8225,19.2664,16.7979,15.4535,13.3336,10.7817,9.27716,8.11703,7.46369,8.4072,9.08304,9.22866,10.7233,12.4422,13.4713,15.4692,16.7918,18.9152,20.4071,22.5892,24.1855,25.838,28.0611,29.7673,31.5081,33.278,35.0727,36.8885,38.7224,40.5721,43.3716,44.9289,46.8324,45.2522,43.3716,41.5021,40.0364,38.2132,36.4085,34.6253,32.8671,31.1381,29.4434,27.223,25.5817,23.995,21.816,20.3291,18.2058,16.8755,14.8648,13.7948,12.0198,11.3934,10.0989,8.4072,8.29823,8.77725,9.75805,10.7817,12.3803,14.363,16.5928,18.9828,20.5355,23.1243,25.7635,27.5521,30.2678,32.1481,34.9074,36.8495,38.8233,40.8241,42.8481,44.1323,46.2062,47.5679,48.9735,51.1054
circle,C:/Users/Jonna/Desktop/ups/vision/Practica_3/Preparacion_dataset/assets\circle\c9i-1.PNG,9.14925,9.14925,9.14925,8.74883,8.74883,8.74883,7.82094,7.82094,7.82094,6.91318,6.91318,6.91318,6.03466,6.03466,4.67712,4.67712,4.67712,3.80794,3.80794,3.80794,2.44106,2.44106,2.44106,1.60741,1.60741,0.205185,0.205185,0.205185,1.22492,1.22492,1.22492,2.03112,2.03112,2.03112,2.95811,2.95811,2.95811,4.26717,4.26717,5.62735,5.62735,5.62735,7.00895,7.00895,7.00895,7.85814,7.85814,7.85814,9.23086,9.23086,10.6145,10.6145,10.6145,10.0913,10.0913,10.0913,8.7393,8.7393,8.7393,7.41061,7.41061,7.41061,7.00895,7.00895,5.62735,5.62735,5.62735,4.26717,4.26717,4.26717,2.95811,2.95811,2.95811,2.03112,2.03112,0.816762,0.816762,0.816762,1.09944,1.09944,1.09944,1.60741,1.60741,1.60741,3.02083,3.02083,3.02083,3.80794,3.80794,4.67712,4.67712,4.67712,6.03466,6.03466,6.03466,7.41342,7.41342,7.41342,8.26642,8.26642
circle,C:/Users/Jonna/Desktop/ups/vision/Practica_3/Preparacion_dataset/assets\circle\c9n-1.PNG,11.1081,11.1081,9.70261,9.70261,8.93816,8.93816,7.526,7.526,6.81107,6.81107,5.39821,5.39821,4.78441,4.78441,3.41184,3.41184,2.09538,2.09538,2.03485,2.03485,1.068,1.068,1.375,1.375,2.57694,2.57694,3.92309,3.92309,5.30477,5.30477,6.70005,6.70005,8.10189,8.10189,9.5074,9.5074,10.1681,10.1681,11.5819,11.5819,12.2939,12.2939,13.7073,13.7073,14.453,14.453,13.7073,13.7073,12.2939,12.2939,10.8807,10.8807,10.1681,10.1681,8.75446,8.75446,7.34102,7.34102,5.92795,5.92795,4.5156,4.5156,3.10494,3.10494,2.57694,2.57694,1.375,1.375,1.068,1.068,1.17925,1.17925,2.09538,2.09538,3.41184,3.41184,3.9863,3.9863,5.39821,5.39821,6.11479,6.11479,7.526,7.526,8.30004,8.30004,9.70261,9.70261,10.5067,10.5067,11.342,11.342,12.7236,12.7236,13.5698,13.5698,12.7236,12.7236,11.9013,11.9013
circle,C:/Users/Jonna/Desktop/ups/vision/Practica_3/Preparacion_dataset/assets\circle\c9n-2.PNG,31.3429,29.9585,28.3011,26.6907,25.1363,23.649,21.5204,19.416,18.1225,16.1331,13.3619,11.5062,9.81049,8.56607,7.29591,6.56376,6.55254,5.87183,6.98154,8.8885,9.0231,11.1924,12.7598,14.5036,16.3676,18.315,19.7122,21.7282,23.7835,25.1491,26.5951,28.7549,30.293,32.4839,34.0885,36.2984,37.9525,37.9525,37.1212,34.9062,33.2809,31.0818,29.517,27.3443,25.8629,23.7349,21.6288,19.5515,18.315,16.3676,14.5036,13.1614,11.4752,9.0231,7.86598,6.29366,5.07518,6.01787,6.35312,7.38305,8.86886,10.6209,13.3619,14.7448,15.9363,18.0032,20.1062,22.2353,23.7269,25.2888,27.4895,29.1244,30.8024,32.5169,34.749,36.4973,37.3809,39.1649,40.9689,42.7902,44.6269,46.4771,48.3392,50.2119,52.0941,53.9848,55.883,53.9848,53.0384,51.1519,49.2743,47.4068,45.5504,43.7068,41.8775,40.0646,38.2702,36.4973,34.749,33.0293
circle,C:/Users/Jonna/Desktop/ups/vision/Practica_3/Preparacion_dataset/assets\circle\c9ni-2.PNG,36.7264,35.8551,34.9906,34.1336,32.7604,31.0606,29.6801,28.8386,28.0075,26.6189,24.9816,23.5845,22.7813,21.3806,20.5886,18.4063,16.9982,15.5911,14.1855,13.4159,10.5961,9.85059,8.4368,7.02318,4.19714,2.78593,1.38089,0.815124,0.89993,3.11655,4.45627,5.83128,7.22144,8.05648,10.8258,12.2206,13.0423,14.4307,15.8238,18.6194,20.0207,21.4237,22.828,24.8727,26.283,26.9478,28.3607,29.0468,31.1649,32.5791,32.6194,32.5791,31.1649,29.7738,28.3607,26.9478,26.283,25.64,22.828,22.2201,20.8227,19.4278,16.6478,15.2645,13.8873,12.5185,11.66,9.43675,8.05648,6.69039,5.83128,4.45627,1.88877,0.89993,0.815124,2.12579,3.5176,5.60986,7.02318,8.4368,9.85059,12.6785,13.4159,14.827,16.2387,16.9982,19.8153,20.5886,21.9942,22.7813,24.1835,26.3806,27.1879,28.0075,28.8386,30.2245,31.9062,33.2845,34.1336,34.9906
circle,C:/Users/Jonna/Desktop/ups/vision/Practica_3/Preparacion_dataset/assets\circle\ci1-2.PNG,4.40013,4.40013,4.40013,4.40013,4.40013,4.40013,4.40013,3.11359,3.11359,3.11359,3.11359,3.11359,3.11359,2.16667,2.16667,2.16667,2.16667,2.16667,2.16667,1.01379,1.01379,1.01379,1.01379,1.01379,1.01379,0.166668,0.166668,0.166668,0.166668,0.166668,0.166668,0.166668,1.53659,1.53659,1.53659,1.53659,1.53659,1.53659,2.31541,2.31541,2.31541,2.31541,2.31541,2.31541,3.7006,3.7006,3.7006,3.7006,3.7006,3.7006,5.10174,5.10174,5.10174,5.10174,5.10174,5.10174,5.10174,3.7006,3.7006,3.7006,3.7006,3.7006,3.7006,2.31541,2.31541,2.31541,2.31541,2.31541,2.31541,1.01379,1.01379,1.01379,1.01379,1.01379,1.01379,0.833332,0.833332,0.833332,0.833332,0.833332,0.833332,0.833332,1.30171,1.30171,1.30171,1.30171,1.30171,1.30171,2.16667,2.16667,2.16667,2.16667,2.16667,2.16667,3.11359,3.11359,3.11359,3.11359,3.11359,3.11359
square,C:/Users/Jonna/Desktop/ups/vision/Practica_3/Preparacion_dataset/assets\square\q1-2.PNG,15.4605,14.3071,13.3177,12.33,11.3444,9.38231,8.408,7.4405,6.24722,5.26255,3.32081,2.3863,1.53659,1.01379,2.08833,3.00463,3.96162,4.9357,5.83333,7.89691,8.08462,8.38815,8.79552,10.6784,11.2707,11.1965,11.9315,12.7028,14.3304,15.1777,16.0425,16.9222,18.7179,19.6306,20.5514,21.4793,22.4134,24.2973,25.246,26.1985,27.1544,29.0751,30.0393,31.0058,31.9744,32.9448,34.8907,35.8659,34.8907,33.917,31.9744,31.0058,30.0393,29.0751,28.1134,26.1985,25.246,24.2973,23.353,22.4134,20.5514,19.6306,18.7179,17.8146,16.0425,15.1777,14.3304,13.5041,12.7028,11.1965,10.5053,10.6784,9.29307,8.38815,8.08462,7.89691,6.83333,5.83333,3.83333,2.83333,1.83333,0.833334,1.53659,2.3863,3.32081,4.28499,5.26255,7.2361,8.408,9.38231,10.3615,12.33,13.3177,14.3071,15.298,16.4427,18.4127,19.4,18.4127,17.4268
square,C:/Users/Jonna/Desktop/ups/vision/Practica_3/Preparacion_dataset/assets\square\q10-1.PNG,108.477,103.16,98.284,93.4215,88.5744,83.7453,78.6605,73.8601,69.088,64.3506,59.656,55.0153,50.4433,45.0771,40.7405,35.9998,31.9974,27.6049,24.2874,23.4309,21.8369,20.3237,20.9975,21.8883,25.428,28.7463,32.622,36.7701,41.1082,45.1673,49.7788,48.1634,48.0111,47.4009,47.3142,47.7537,49.6766,51.0837,53.345,55.6549,58.3031,62.0371,65.195,70.0236,73.5193,77.8489,82.2666,85.522,90.7135,95.343,98.0721,93.9487,89.3141,84.7328,80.2141,76.4364,72.1053,68.6104,64.5448,60.6356,57.7486,54.2913,52.0169,49.8159,48.4751,47.6241,46.2894,46.4857,47.2137,48.4495,46.6217,42.4426,38.4861,33.7,30.2571,25.9245,22.8961,20.6492,19.4563,19.5116,21.7371,24.8254,26.2139,29.8216,34.3675,38.5134,42.842,47.3032,52.7843,57.4312,62.1329,67.1885,71.9475,76.7373,81.5522,86.3882,91.2418,96.1105,101.208,106.09
square,C:/Users/Jonna/Desktop/ups/vision/Practica_3/Preparacion_dataset/assets\square\q10-2.PNG,37.6365,36.9723,35.6907,33.6741,32.5088,31.4277,30.4398,29.5544,29.1531,27.4958,26.8867,27.396,27.0817,25.914,25.8924,26.0249,25.1589,23.0434,21.0587,19.0772,17.1001,14.9814,12.9967,11.0174,10.0309,8.06781,6.12863,4.24626,2.54976,1.72391,2.72809,3.56058,5.39892,7.32249,9.27844,11.1409,13.1374,15.1348,17.1328,18.1319,20.1196,22.1194,24.1193,26.1191,28.119,30.1667,32.1257,33.1623,35.1597,35.1597,37.2172,35.2228,33.2291,31.1651,30.1667,28.119,26.1276,24.1284,22.1294,20.1305,18.1319,16.2091,15.2152,13.2299,11.2499,9.27844,7.32249,5.79553,4.13733,2.94057,2.72244,3.30773,4.74031,6.48073,8.33843,10.2498,12.1897,13.1664,15.1289,17.1001,19.2453,21.2111,23.1827,25.1589,27.0196,28.1294,26.9373,26.8838,26.9789,27.221,27.6062,28.1287,28.7809,29.1531,29.9837,30.9216,31.9572,33.8991,35.0752,36.3234
square,C:/Users/Jonna/Desktop/ups/vision/Practica_3/Preparacion_dataset/assets\square\q10c-2.PNG,21.4303,19.2257,16.917,14.8574,13.1644,11.9941,11.5072,11.6098,12.3832,13.7805,15.6352,17.1761,19.636,21.3529,24.0105,26.7406,29.5232,32.034,35.1956,36.8389,39.9958,43.1534,46.0519,45.0843,41.9289,39.0317,36.8389,33.9492,31.0804,28.2388,25.8239,22.6786,20.8793,18.2589,16.3961,14.2223,12.3982,11.0977,10.6201,10.5939,11.3874,12.8497,15.5099,17.6635,19.2257,21.7042,24.3005,26.9807,26.7912,25.9956,25.5298,25.412,25.5298,25.9956,26.7912,26.9807,28.3894,29.4611,32.0277,33.1957,35.2981,37.5227,39.8492,41.4482,43.9085,46.4323,49.0098,51.6329,54.2951,56.0888,58.3964,61.1567,63.0091,62.0817,59.7156,56.9908,55.1902,52.5163,49.8794,47.2859,44.7432,42.2606,40.6443,38.2878,36.0272,33.8815,31.8741,30.8508,29.7619,28.3156,26.1908,26.2254,25.647,25.412,25.4513,25.8025,26.491,27.4913,26.5357,23.9311
square,C:/Users/Jonna/Desktop/ups/vision/Practica_3/Preparacion_dataset/assets\square\q10ci-2.PNG,81.4729,78.4742,75.4756,72.516,68.5205,65.5826,62.5283,58.5343,55.5394,52.5451,48.4955,45.4992,42.4604,38.4411,35.4412,32.4413,29.4474,25.4486,22.4498,19.4513,15.53,12.5516,9.58675,5.69108,2.95809,0.875575,4.60969,7.5902,10.5654,13.5643,17.5634,20.6031,23.5977,27.5923,30.5621,33.5619,37.5618,40.5659,43.5655,47.5651,50.588,53.5864,57.5643,60.5834,63.5823,66.5813,70.5802,73.5793,76.5786,80.5777,83.5771,81.6041,77.5784,74.5791,71.5799,67.581,64.582,61.583,58.5842,54.586,51.5875,48.5891,44.5917,41.5658,38.5662,34.5669,31.562,28.5622,24.5625,21.5628,18.5632,14.5759,11.5799,8.58672,5.60088,2.28755,1.58913,5.18214,8.8528,11.7478,14.5362,18.5154,21.5048,24.4969,28.4476,31.4469,34.4462,37.4411,41.441,44.4595,47.4967,51.4923,54.4894,57.536,61.5297,64.5255,67.5217,71.4776,74.476,77.4746
square,C:/Users/Jonna/Desktop/ups/vision/Practica_3/Preparacion_dataset/assets\square\q10i-1.PNG,3.52988,3.52988,3.52988,3.52988,3.52988,3.52988,3.52988,3.52988,2.54167,2.54167,2.54167,2.54167,2.54167,2.54167,2.54167,1.56846,1.56846,1.56846,1.56846,1.56846,1.56846,1.56846,0.678286,0.678286,0.678286,0.678286,0.678286,0.678286,0.678286,0.678286,0.678286,0.678286,0.678286,0.678286,0.678286,0.678286,1.56846,1.56846,1.56846,1.56846,1.56846,1.56846,1.56846,2.54167,2.54167,2.54167,2.54167,2.54167,2.54167,2.54167,3.52988,3.52988,3.52988,3.52988,3.52988,3.52988,3.52988,3.52988,2.54167,2.54167,2.54167,2.54167,2.54167,2.54167,2.54167,1.5948,1.5948,1.5948,1.5948,1.5948,1.5948,1.5948,0.737157,0.737157,0.737157,0.737157,0.737157,0.737157,0.737157,0.737157,0.737157,0.737157,0.737157,0.737157,0.737157,0.737157,1.5948,1.5948,1.5948,1.5948,1.5948,1.5948,1.5948,2.54167,2.54167,2.54167,2.54167,2.54167,2.54167,2.54167
square,C:/Users/Jonna/Desktop/ups/vision/Practica_3/Preparacion_dataset/assets\square\q10i-2.PNG,14.4991,14.4991,13.5024,12.5063,11.5108,10.5161,9.52259,8.53057,7.54066,6.55381,5.45625,4.45663,3.45723,2.45833,1.46092,0.474557,0.562242,1.55146,2.54911,3.54808,4.5475,5.54713,6.54688,7.54669,8.58899,9.58445,10.5808,11.5777,12.5751,13.573,14.5711,15.5694,16.568,17.5667,18.5656,19.5645,20.5636,21.5628,22.562,23.5613,24.5606,25.5601,26.5595,27.559,28.5585,29.5581,30.5577,31.5573,32.5569,33.5566,34.5562,34.5562,33.5566,32.5569,31.5573,30.5577,29.5581,28.5585,27.559,26.5595,25.5601,24.5606,23.5613,22.562,21.5628,20.5636,19.5645,18.5656,17.5667,16.568,15.5694,14.5711,13.573,12.5751,11.5777,10.5808,9.58445,8.58899,7.59472,6.60219,5.6123,4.62677,3.64913,2.68798,1.7704,0.562242,0.474557,1.46092,2.45833,3.45723,4.45663,5.45625,6.45598,7.45579,8.45564,9.45553,10.5161,11.5108,12.5063,13.5024
square,C:/Users/Jonna/Desktop/ups/vision/Practica_3/Preparacion_dataset/assets\square\q10n-2.PNG,49.726,49.0074,50.194,52.0687,54.5606,57.5897,61.7648,65.4612,69.5045,69.3913,67.0936,64.3731,62.1147,60.3703,60.3289,59.6483,60.5666,61.0791,62.1691,63.8071,65.1836,63.4976,61.9484,59.9601,59.5388,59.7204,60.4995,60.6233,62.4567,64.7958,66.7241,69.9554,66.3526,62.4896,58.9464,55.7761,52.2747,50.1491,48.6952,48.9502,49.0144,47.8072,48.2411,49.4053,50.3185,52.817,47.5812,43.3696,36.7346,31.3978,26.3859,21.9229,19.3637,18.4742,19.1898,23.3341,25.9784,30.2856,34.5487,39.7486,45.1475,49.7519,55.3678,60.7617,66.5306,72.1022,78.1729,83.054,88.9286,94.6398,91.872,86.1979,80.1236,74.2795,69.4298,63.9226,58.2045,52.5492,46.9795,41.9843,36.7742,32.6403,28.7575,24.9129,21.1273,19.5965,19.8414,21.3712,24.462,29.1889,34.3453,39.7643,45.8776,52.0414,53.7729,52.0044,49.9478,49.5349,48.8675,48.9321
square,C:/Users/Jonna/Desktop/ups/vision/Practica_3/Preparacion_dataset/assets\square\q10ni-2.PNG,74.1503,72.1504,70.1506,67.1508,65.1509,62.1512,60.1514,58.1516,55.1461,53.1521,50.1525,48.1462,45.1462,43.1462,41.1462,38.1463,36.1463,33.1463,31.1464,29.1464,26.1465,24.1465,21.1466,19.1467,16.1469,14.147,12.1472,9.22215,7.24326,4.31159,2.45082,1.45998,3.09002,4.99649,7.94292,9.92505,12.9086,14.9013,16.8957,19.8894,21.8862,24.8549,26.8548,29.8547,31.8547,33.8547,36.8546,38.8546,41.8546,43.8546,46.8613,44.8545,42.8619,39.8625,37.863,34.8637,32.8643,30.865,27.8548,25.8548,22.8848,20.855,17.8551,15.8552,13.8554,10.8557,8.85608,5.97271,4.03194,2.19997,1.64768,3.36127,6.14858,8.14791,11.1473,13.1471,15.1469,18.1468,20.1623,23.1602,25.1591,28.1577,30.1569,32.1562,35.1553,37.1548,40.1541,42.1462,44.1534,47.1529,49.1526,52.1522,54.152,57.1461,59.1515,61.1513,64.151,66.1509,69.1506,71.169
square,C:/Users/Jonna/Desktop/ups/vision/Practica_3/Preparacion_dataset/assets\square\q11-2.PNG,15.9025,16.6881,18.6651,19.6553,21.4835,23.5324,24.53,26.6074,28.598,29.5938,31.5861,33.5794,34.5763,36.5707,37.5681,39.5633,41.5589,42.5569,44.5531,42.5569,41.5589,39.5633,37.5681,36.5707,34.5763,32.5827,31.5861,29.5938,28.598,26.5257,24.4822,23.4826,21.4835,19.6553,18.5484,16.5575,14.7174,13.5762,11.5941,10.6055,8.63621,6.68523,5.72244,3.85414,1.61868,0.821083,1.66801,3.59032,4.57651,6.5353,8.53336,9.61925,11.6034,12.5973,14.7125,16.6903,17.6811,19.8087,21.7829,22.7716,24.7519,26.7351,27.8653,29.8427,30.9886,30.423,30.9657,32.2271,32.2271,31.6428,31.3944,30.9886,30.708,29.8427,27.8653,25.633,24.6373,22.6471,21.6526,19.6654,17.6811,16.6903,14.5877,12.5973,11.6034,9.5327,7.55689,6.56144,4.57651,3.59032,2.26376,1.73681,2.22766,3.85414,5.72244,7.00247,8.88406,10.8083,11.7798,13.7352
square,C:/Users/Jonna/Desktop/ups/vision/Practica_3/Preparacion_dataset/assets\square\q11c-2.PNG,10.0586,7.83769,6.28326,5.05266,4.42486,4.22593,5.11005,7.34564,8.62652,11.7596,13.5846,15.5176,17.517,20.5213,22.5205,24.5199,26.5609,29.627,31.6197,33.7055,35.6947,38.7865,40.773,42.88,44.9994,48.1168,50.2542,52.3998,54.5526,54.5526,51.6131,49.4536,47.3012,45.157,42.0342,39.9077,37.7937,35.8094,32.7114,30.7244,28.631,26.5609,23.567,21.5209,19.5218,17.5228,14.518,12.5188,10.605,8.62652,6.01146,4.88707,4.65073,3.43271,4.21112,6.45434,8.22244,10.4573,12.3006,15.1403,17.064,18.7972,20.9542,23.732,25.713,27.6967,29.8137,32.5759,34.5708,36.5143,38.5129,41.511,43.4893,45.4892,47.4913,50.4911,52.5119,54.5111,56.5474,56.5102,53.5115,51.491,49.4891,47.4892,44.5095,42.5105,40.5585,38.5621,35.5684,33.6595,31.5787,29.8137,26.8501,24.8793,22.9135,20.9542,18.3016,16.4012,14.5276,12.6925
square,C:/Users/Jonna/Desktop/ups/vision/Practica_3/Preparacion_dataset/assets\square\q11ci-2.PNG,82.342,79.1835,75.0954,71.0114,67.8561,64.1739,60.5321,56.4927,53.3597,49.8107,46.3352,42.9511,40.4868,37.3233,34.3348,32.2376,29.6834,27.4764,25.706,24.7221,23.938,22.8106,22.3967,22.3482,24.1099,25.5848,26.8777,29.8707,32.52,32.8398,31.9843,27.009,25.2045,22.0028,22.4036,22.2644,21.8637,23.1474,24.4977,26.7193,29.3207,31.4649,34.5227,37.7571,41.1264,44.2174,47.7175,51.2908,54.9229,58.0717,61.7584,64.1948,61.3893,57.6789,53.6061,49.9583,47.2599,43.7232,40.2733,36.3689,33.9169,30.799,27.9069,25.9318,23.6364,21.838,20.6668,21.2659,21.4117,23.2409,24.7054,27.009,30.0527,26.9317,24.8199,23.7949,22.7355,22.3967,21.8913,22.8459,23.4966,24.784,26.1124,28.2845,30.8248,33.65,35.9157,39.0908,42.4057,44.9651,48.4563,52.4664,56.4927,59.2034,62.8586,66.9321,71.0114,74.1673,77.8906,81.9857
square,C:/Users/Jonna/Desktop/ups/vision/Practica_3/Preparacion_dataset/assets\square\q11i-1.PNG,17.4122,17.4122,16.3225,16.3225,15.3249,15.3249,14.3276,14.3276,13.3308,12.3344,12.3344,11.3387,11.3387,10.3439,10.3439,9.35008,9.35008,8.35779,7.36758,7.36758,6.28643,6.28643,5.28657,5.28657,4.28677,3.28709,3.28709,2.2877,2.2877,1.28924,1.28924,0.301168,0.301168,0.720608,1.71693,1.71693,2.71596,2.71596,3.71551,3.71551,4.71525,4.71525,5.78547,6.77497,6.77497,7.71487,7.71487,8.71481,8.71481,9.75633,10.7524,10.7524,9.75633,9.75633,8.76113,8.76113,7.76716,7.76716,6.77497,5.78547,5.78547,4.80032,4.80032,3.82289,3.82289,2.71596,2.71596,1.71693,0.720608,0.720608,0.301168,0.301168,1.28924,1.28924,2.2877,3.28709,3.28709,4.28677,4.28677,5.28657,5.28657,6.28643,6.28643,7.28634,8.28626,8.28626,9.2862,9.2862,10.3439,10.3439,11.3387,11.3387,12.3344,13.3308,13.3308,14.3276,14.3276,15.3249,15.3249,16.3225
square,C:/Users/Jonna/Desktop/ups/vision/Practica_3/Preparacion_dataset/assets\square\q11i-1_.PNG,1.58114,1.58114,1.58114,1.58114,1.58114,1.58114,1.58114,1.58114,1.58114,1.58114,1.58114,1.58114,1.58114,1.58114,1.58114,1.58114,1.58114,1.58114,1.58114,1.58114,1.58114,1.58114,1.58114,1.58114,1.58114,0.707107,0.707107,0.707107,0.707107,0.707107,0.707107,0.707107,0.707107,0.707107,0.707107,0.707107,0.707107,0.707107,0.707107,0.707107,0.707107,0.707107,0.707107,0.707107,0.707107,0.707107,0.707107,0.707107,0.707107,0.707107,1.58114,1.58114,1.58114,1.58114,1.58114,1.58114,1.58114,1.58114,1.58114,1.58114,1.58114,1.58114,1.58114,1.58114,1.58114,1.58114,1.58114,1.58114,1.58114,1.58114,1.58114,1.58114,1.58114,1.58114,1.58114,0.707107,0.707107,0.707107,0.707107,0.707107,0.707107,0.707107,0.707107,0.707107,0.707107,0.707107,0.707107,0.707107,0.707107,0.707107,0.707107,0.707107,0.707107,0.707107,0.707107,0.707107,0.707107,0.707107,0.707107,0.707107
